blk_no,street
624A,PUNGGOL CTRL,624A,PUNGGOL CENTRAL,624A PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 821624,1.400862412,103.9113687
624A,WOODLANDS DR 52,624A,WOODLANDS DRIVE 52,624A WOODLANDS DRIVE 52 HDB-WOODLANDS SINGAPORE 731624,1.434335827,103.7996671
624B,JURONG WEST ST 61,624B,JURONG WEST STREET 61,624B JURONG WEST STREET 61 SINGAPORE 642624,1.340727867,103.6984408
624B,PUNGGOL CTRL,624B,PUNGGOL CENTRAL,624B PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 822624,1.4007395880000002,103.91171750000001
624B,WOODLANDS DR 52,624B,WOODLANDS DRIVE 52,624B WOODLANDS DRIVE 52 HDB-WOODLANDS SINGAPORE 732624,1.43477317,103.79994479999999
624C,PUNGGOL CTRL,624C,PUNGGOL CENTRAL,624C PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 823624,1.4004914480000001,103.91198299999999
625,ANG MO KIO AVE 9,625,ANG MO KIO AVENUE 9,625 ANG MO KIO AVENUE 9 YIO CHU KANG HEIGHTS SINGAPORE 560625,1.382200246,103.8412103
627,SENJA RD,627,SENJA ROAD,627 SENJA ROAD SINGAPORE 670627,1.3855350219999998,103.7593783
625,BEDOK RESERVOIR RD,625,BEDOK RESERVOIR ROAD,625 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470625,1.333955449,103.9161337
625,BT BATOK CTRL,625,BUKIT BATOK CENTRAL,625 BUKIT BATOK CENTRAL HDB-BUKIT BATOK SINGAPORE 650625,1.351381128,103.7485853
625,CHOA CHU KANG ST 62,625,CHOA CHU KANG STREET 62,625 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680625,1.3986306519999998,103.74603409999999
625,ELIAS RD,625,ELIAS ROAD,625 ELIAS ROAD ELIAS MALL SINGAPORE 510625,1.378570261,103.9419891
625,HOUGANG AVE 8,625,HOUGANG AVENUE 8,625 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530625,1.37009813,103.8816713
625,JURONG WEST ST 61,625,JURONG WEST STREET 61,625 JURONG WEST STREET 61 HDB-JURONG WEST SINGAPORE 640625,1.341520117,103.698797
625,SENJA RD,625A,SENJA ROAD,625A SENJA ROAD MULTI STOREY CAR PARK SINGAPORE 671625,1.386337352,103.7607845
625,YISHUN ST 61,625,YISHUN STREET 61,625 YISHUN STREET 61 HDB-YISHUN SINGAPORE 760625,1.418173615,103.8361904
625A,CHOA CHU KANG ST 62,625A,CHOA CHU KANG STREET 62,625A CHOA CHU KANG STREET 62 MULTI STOREY CAR PARK SINGAPORE 681625,1.398409465,103.7467372
625A,SENJA RD,625A,SENJA ROAD,625A SENJA ROAD MULTI STOREY CAR PARK SINGAPORE 671625,1.386337352,103.7607845
625A,WOODLANDS DR 52,625A,WOODLANDS DRIVE 52,625A WOODLANDS DRIVE 52 HDB-WOODLANDS SINGAPORE 731625,1.43364126,103.7996191
625B,SENJA RD,625B,SENJA ROAD,625B SENJA ROAD SINGAPORE 672625,1.3861276919999999,103.7602833
625B,WOODLANDS DR 52,625B,WOODLANDS DRIVE 52,625B WOODLANDS DRIVE 52 HDB-WOODLANDS SINGAPORE 732625,1.43341655,103.8000127
626,ANG MO KIO AVE 4,626,ANG MO KIO AVENUE 4,626 ANG MO KIO AVENUE 4 SINGAPORE 560626,1.3810995830000001,103.8399646
626,BEDOK RESERVOIR RD,626,BEDOK RESERVOIR ROAD,626 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470626,1.3343683640000001,103.9156822
626,BT BATOK CTRL,626,BUKIT BATOK CENTRAL,626 BUKIT BATOK CENTRAL HDB-BUKIT BATOK SINGAPORE 650626,1.3517197490000001,103.7490228
626,CHOA CHU KANG ST 62,626,CHOA CHU KANG STREET 62,626 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680626,1.398320829,103.7458781
626,HOUGANG AVE 8,626,HOUGANG AVENUE 8,626 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530626,1.369813241,103.882211
626,JURONG WEST ST 65,626,JURONG WEST STREET 65,626 JURONG WEST STREET 65 HDB-JURONG WEST SINGAPORE 640626,1.3418473929999999,103.6985167
626,PASIR RIS DR 3,626,PASIR RIS DRIVE 3,626 PASIR RIS DRIVE 3 HDB-PASIR RIS SINGAPORE 510626,1.379800855,103.94091879999999
626,SENJA RD,626,SENJA ROAD,626 SENJA ROAD SINGAPORE 670626,1.3854748080000001,103.75988050000001
626,WOODLANDS AVE 6,626,WOODLANDS AVENUE 6,626 WOODLANDS AVENUE 6 HDB-WOODLANDS SINGAPORE 730626,1.4334463530000001,103.80055809999999
626,YISHUN ST 61,626,YISHUN STREET 61,626 YISHUN STREET 61 HDB-YISHUN SINGAPORE 760626,1.417493669,103.83574899999999
626A,WOODLANDS DR 52,626A,WOODLANDS DRIVE 52,626A WOODLANDS DRIVE 52 MULTI STOREY CAR PARK SINGAPORE 731626,1.434097994,103.80013129999999
627,ANG MO KIO AVE 9,627,ANG MO KIO AVENUE 9,627 ANG MO KIO AVENUE 9 YIO CHU KANG HEIGHTS SINGAPORE 560627,1.3818354780000002,103.8413691
627,BEDOK RESERVOIR RD,627,BEDOK RESERVOIR ROAD,627 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470627,1.333961867,103.9155993
627,BT BATOK CTRL,627,BUKIT BATOK CENTRAL,627 BUKIT BATOK CENTRAL HDB-BUKIT BATOK SINGAPORE 650627,1.351846127,103.74935
627,CHOA CHU KANG ST 62,627,CHOA CHU KANG STREET 62,627 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680627,1.397930121,103.74608609999999
627,HOUGANG AVE 8,627,HOUGANG AVENUE 8,627 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530627,1.369218634,103.88188309999998
627,JURONG WEST ST 65,627A,JURONG WEST STREET 65,627A JURONG WEST STREET 65 SINGAPORE 641627,1.3416434659999998,103.6989542
627,PASIR RIS DR 3,627,PASIR RIS DRIVE 3,627 PASIR RIS DRIVE 3 HDB-PASIR RIS SINGAPORE 510627,1.3796268630000001,103.94058199999999
627,WOODLANDS AVE 6,627,WOODLANDS AVENUE 6,627 WOODLANDS AVENUE 6 HDB-WOODLANDS SINGAPORE 730627,1.4334853730000001,103.8011804
627,YISHUN ST 61,627,YISHUN STREET 61,627 YISHUN STREET 61 HDB-YISHUN SINGAPORE 760627,1.417704099,103.8370051
124,TAMPINES ST 11,124,TAMPINES STREET 11,124 TAMPINES STREET 11 HDB-TAMPINES SINGAPORE 521124,1.345184289,103.9497933
124,TECK WHYE LANE,124,TECK WHYE LANE,124 TECK WHYE LANE HDB-CHOA CHU KANG SINGAPORE 680124,1.38010501,103.74963199999999
124,YISHUN ST 11,124A,YISHUN STREET 11,124A YISHUN STREET 11 SINGAPORE 761124,1.434708083,103.8315308
124A,BT MERAH VIEW,124A,BUKIT MERAH VIEW,124A BUKIT MERAH VIEW HDB-BUKIT MERAH SINGAPORE 151124,1.284887046,103.8227818
124A,RIVERVALE DR,124A,RIVERVALE DRIVE,124A RIVERVALE DRIVE RIVERVALE GROVE SINGAPORE 541124,1.3881330680000001,103.90217609999999
124B,BT MERAH VIEW,124B,BUKIT MERAH VIEW,124B BUKIT MERAH VIEW HDB-BUKIT MERAH SINGAPORE 152124,1.285282206,103.823095
124B,RIVERVALE DR,124B,RIVERVALE DRIVE,124B RIVERVALE DRIVE RIVERVALE PLAINS SINGAPORE 542124,1.38829484,103.90315849999999
124C,RIVERVALE DR,124C,RIVERVALE DRIVE,124C RIVERVALE DRIVE RIVERVALE PLAINS SINGAPORE 543124,1.388096407,103.9027208
124D,RIVERVALE DR,124D,RIVERVALE DRIVE,124D RIVERVALE DRIVE MULTI STOREY CAR PARK SINGAPORE 544124,1.387554767,103.9027303
124E,RIVERVALE DR,124E,RIVERVALE DRIVE,124E RIVERVALE DRIVE RIVERVALE GROVE SINGAPORE 545124,1.386998863,103.9025157
125,ALJUNIED RD,125,ALJUNIED ROAD,125 ALJUNIED ROAD HDB-GEYLANG SINGAPORE 380125,1.323270062,103.8817522
125,ANG MO KIO AVE 6,125,ANG MO KIO AVENUE 6,125 ANG MO KIO AVENUE 6 SINGAPORE 560125,1.3714968730000001,103.84476679999999
125,BEDOK RESERVOIR RD,125,BEDOK RESERVOIR ROAD,125 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470125,1.332959934,103.90990479999999
125,BEDOK NTH RD,125,BEDOK NORTH ROAD,125 BEDOK NORTH ROAD HDB-BEDOK SINGAPORE 460125,1.328843215,103.93912370000001
125,BISHAN ST 12,125,BISHAN STREET 12,125 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570125,1.34711903,103.85155329999999
125,BT BATOK CTRL,125,BUKIT BATOK CENTRAL,125 BUKIT BATOK CENTRAL HDB-BUKIT BATOK SINGAPORE 650125,1.351534849,103.7471585
125,BT MERAH VIEW,125A,BUKIT MERAH VIEW,125A BUKIT MERAH VIEW HDB-BUKIT MERAH SINGAPORE 152125,1.284802501,103.8235267
125,BT MERAH LANE 1,125,BUKIT MERAH LANE 1,125 BUKIT MERAH LANE 1 SINGAPORE 150125,1.2859336670000001,103.8029997
125,EDGEDALE PLAINS,125,EDGEDALE PLAINS,125 EDGEDALE PLAINS SINGAPORE 820125,1.3939268809999998,103.91137020000001
125,GEYLANG EAST AVE 1,125,GEYLANG EAST AVENUE 1,125 GEYLANG EAST AVENUE 1 GEYLANG EAST GROVE SINGAPORE 381125,1.317443878,103.88637370000001
125,HOUGANG AVE 1,125,HOUGANG AVENUE 1,125 HOUGANG AVENUE 1 HDB-HOUGANG SINGAPORE 530125,1.352409842,103.8864916
125,KIM TIAN RD,125A,KIM TIAN ROAD,125A KIM TIAN ROAD SINGAPORE 161125,1.2830857359999999,103.8286582
125,LOR 1 TOA PAYOH,125,LORONG 1 TOA PAYOH,125 LORONG 1 TOA PAYOH TOA PAYOH VIEW SINGAPORE 310125,1.338331334,103.8457371
125,MARSILING RISE,125,MARSILING RISE,125 MARSILING RISE HDB-WOODLANDS SINGAPORE 730125,1.438482923,103.7795248
125,PASIR RIS ST 11,125,PASIR RIS STREET 11,125 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510125,1.366184324,103.9543247
125,PENDING RD,125,PENDING ROAD,125 PENDING ROAD HDB-BUKIT PANJANG SINGAPORE 670125,1.3772062330000001,103.770507
125,POTONG PASIR AVE 1,125,POTONG PASIR AVENUE 1,125 POTONG PASIR AVENUE 1 HDB-POTONG PASIR SINGAPORE 350125,1.33541494,103.86516879999999
125,RIVERVALE ST,125,RIVERVALE STREET,125 RIVERVALE STREET RIVERVALE PLAINS SINGAPORE 540125,1.388970364,103.9030448
125,SERANGOON NTH AVE 1,125,SERANGOON NORTH AVENUE 1,125 SERANGOON NORTH AVENUE 1 HDB-SERANGOON ESTATE SINGAPORE 550125,1.3664506330000001,103.8721108
125,SIMEI ST 1,125,SIMEI STREET 1,125 SIMEI STREET 1 SINGAPORE 520125,1.34611962,103.953935
125,TAMPINES ST 11,125,TAMPINES STREET 11,125 TAMPINES STREET 11 HDB-TAMPINES SINGAPORE 521125,1.3463142030000002,103.9501253
125,YISHUN ST 11,125,YISHUN STREET 11,125 YISHUN STREET 11 CHONG PANG VIEW SINGAPORE 760125,1.433950694,103.8304398
125A,BT MERAH VIEW,125A,BUKIT MERAH VIEW,125A BUKIT MERAH VIEW HDB-BUKIT MERAH SINGAPORE 152125,1.284802501,103.8235267
125A,KIM TIAN RD,125A,KIM TIAN ROAD,125A KIM TIAN ROAD SINGAPORE 161125,1.2830857359999999,103.8286582
125A,LOR 2 TOA PAYOH,125A,LORONG 2 TOA PAYOH,125A LORONG 2 TOA PAYOH BISHAN-TOA PAYOH TOWN COUNCIL (MAIN OFFICE) SINGAPORE 311125,1.337551254,103.84575500000001
126,ALJUNIED RD,126,ALJUNIED ROAD,126 ALJUNIED ROAD HDB-GEYLANG SINGAPORE 380126,1.323626344,103.8821205
126,ANG MO KIO AVE 3,126,ANG MO KIO AVENUE 3,126 ANG MO KIO AVENUE 3 HDB-ANG MO KIO SINGAPORE 560126,1.3716499,103.8436442
126,BEDOK RESERVOIR RD,126,BEDOK RESERVOIR ROAD,126 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470126,1.332738708,103.9109119
126,BEDOK NTH ST 2,126,BEDOK NORTH STREET 2,126 BEDOK NORTH STREET 2 HDB-BEDOK SINGAPORE 460126,1.3281683000000002,103.9389179
126,BISHAN ST 12,126,BISHAN STREET 12,126 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570126,1.3462745130000002,103.85208370000001
126,BT BATOK CTRL,126,BUKIT BATOK CENTRAL,126 BUKIT BATOK CENTRAL HDB-BUKIT BATOK SINGAPORE 650126,1.351923241,103.74672199999999
126,BT MERAH VIEW,126,BUKIT MERAH VIEW,126 BUKIT MERAH VIEW HDB-BUKIT MERAH SINGAPORE 151126,1.284425405,103.8239092
126,BT MERAH LANE 1,126,BUKIT MERAH LANE 1,126 BUKIT MERAH LANE 1 SINGAPORE 150126,1.285128507,103.802995
126,CANBERRA ST,126,CANBERRA STREET,126 CANBERRA STREET EASTDELTA @ CANBERRA SINGAPORE 750126,1.446020441,103.834372
126,EDGEDALE PLAINS,126,EDGEDALE PLAINS,126 EDGEDALE PLAINS MULTI STOREY CAR PARK SINGAPORE 820126,1.394272718,103.9109218
126,GEYLANG EAST AVE 1,126,GEYLANG EAST AVENUE 1,126 GEYLANG EAST AVENUE 1 GEYLANG EAST GROVE SINGAPORE 381126,1.317556995,103.8871303
126,HOUGANG AVE 1,126A,HOUGANG AVENUE 1,126A HOUGANG AVENUE 1 SINGAPORE 538901,1.352428449,103.8859772
126,KIM TIAN RD,126,KIM TIAN ROAD,126 KIM TIAN ROAD KIM TIAN GREEN SINGAPORE 160126,1.2825346690000001,103.82947
126,LOR 1 TOA PAYOH,126,LORONG 1 TOA PAYOH,126 LORONG 1 TOA PAYOH TOA PAYOH VIEW SINGAPORE 310126,1.337814657,103.8451309
126,MARSILING RISE,126,MARSILING RISE,126 MARSILING RISE HDB-WOODLANDS SINGAPORE 730126,1.438154709,103.7798411
126,PASIR RIS ST 11,126,PASIR RIS STREET 11,126 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510126,1.365487831,103.95527340000001
126,PENDING RD,126,PENDING ROAD,126 PENDING ROAD HDB-BUKIT PANJANG SINGAPORE 670126,1.376361936,103.7699188
126,POTONG PASIR AVE 1,126,POTONG PASIR AVENUE 1,126 POTONG PASIR AVENUE 1 HDB-POTONG PASIR SINGAPORE 350126,1.334972463,103.8652343
126,RIVERVALE ST,126,RIVERVALE STREET,126 RIVERVALE STREET RIVERVALE PLAINS SINGAPORE 540126,1.389060217,103.9024005
126,SERANGOON NTH AVE 1,126,SERANGOON NORTH AVENUE 1,126 SERANGOON NORTH AVENUE 1 HDB-SERANGOON NORTH ESTATE SINGAPORE 550126,1.366058217,103.87187490000001
126,SIMEI ST 1,126,SIMEI STREET 1,126 SIMEI STREET 1 HDB-TAMPINES SINGAPORE 520126,1.3470471419999999,103.95425350000001
126,TAMPINES ST 11,126,TAMPINES STREET 11,126 TAMPINES STREET 11 HDB-TAMPINES SINGAPORE 521126,1.345786133,103.9503216
126,YISHUN ST 11,126,YISHUN STREET 11,126 YISHUN STREET 11 CHONG PANG VIEW SINGAPORE 760126,1.43352897,103.8301488
126A,BT MERAH VIEW,126A,BUKIT MERAH VIEW,126A BUKIT MERAH VIEW MULTI STOREY CAR PARK SINGAPORE 152126,1.284606313,103.8232223
126A,EDGEDALE PLAINS,126A,EDGEDALE PLAINS,126A EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 821126,1.39410055,103.9113562
126A,KIM TIAN RD,126A,KIM TIAN ROAD,126A KIM TIAN ROAD KIM TIAN GREEN SINGAPORE 161126,1.282856548,103.82949640000001
126A,RIVERVALE ST,126A,RIVERVALE STREET,126A RIVERVALE STREET MULTI STOREY CAR PARK SINGAPORE 541126,1.389899215,103.9021892
126B,EDGEDALE PLAINS,126B,EDGEDALE PLAINS,126B EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 822126,1.394548891,103.9111062
126B,KIM TIAN RD,126B,KIM TIAN ROAD,126B KIM TIAN ROAD KIM TIAN GREEN SINGAPORE 162126,1.282654221,103.8297572
126C,CANBERRA ST,126C,CANBERRA STREET,126C CANBERRA STREET EASTDELTA @ CANBERRA SINGAPORE 753126,1.4461406119999998,103.83496459999999
126C,EDGEDALE PLAINS,126C,EDGEDALE PLAINS,126C EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 823126,1.393970531,103.91066359999999
126C,KIM TIAN RD,126C,KIM TIAN ROAD,126C KIM TIAN ROAD KIM TIAN GREEN SINGAPORE 163126,1.2823136999999998,103.8293115
126D,CANBERRA ST,126D,CANBERRA STREET,126D CANBERRA STREET EASTDELTA @ CANBERRA SINGAPORE 754126,1.446575027,103.8347925
126D,EDGEDALE PLAINS,126D,EDGEDALE PLAINS,126D EDGEDALE PLAINS HDB-PUNGGOL SINGAPORE 824126,1.393783889,103.91098149999999
127,ANG MO KIO AVE 3,127,ANG MO KIO AVENUE 3,127 ANG MO KIO AVENUE 3 HDB-ANG MO KIO SINGAPORE 560127,1.371223221,103.8435933
127,BEDOK RESERVOIR RD,127,BEDOK RESERVOIR ROAD,127 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470127,1.3328464290000002,103.91117129999999
127,BEDOK NTH ST 2,127,BEDOK NORTH STREET 2,127 BEDOK NORTH STREET 2 HDB-BEDOK SINGAPORE 460127,1.3279740740000001,103.9379441
127,BISHAN ST 12,127,BISHAN STREET 12,127 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570127,1.3460758940000002,103.8516948
127,BT MERAH LANE 1,127,BUKIT MERAH LANE 1,127 BUKIT MERAH LANE 1 HDB-BUKIT MERAH SINGAPORE 150127,1.28532859,103.8033968
127,BT BATOK WEST AVE 6,127,BUKIT BATOK WEST AVENUE 6,127 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650127,1.351856129,103.7460768
127,GEYLANG EAST AVE 1,127,GEYLANG EAST AVENUE 1,127 GEYLANG EAST AVENUE 1 GEYLANG EAST GROVE SINGAPORE 380127,1.31772915,103.8877599
127,HOUGANG AVE 1,127,HOUGANG AVENUE 1,127 HOUGANG AVENUE 1 HDB-HOUGANG SINGAPORE 530127,1.352917221,103.88567990000001
127,KIM TIAN RD,127,KIM TIAN ROAD,127 KIM TIAN ROAD KIM TIAN GREEN SINGAPORE 160127,1.281861427,103.8292926
127,LOR 1 TOA PAYOH,127,LORONG 1 TOA PAYOH,127 LORONG 1 TOA PAYOH DBS TOA PAYOH LORONG 1-127 SINGAPORE 310127,1.338046253,103.84473390000001
127,MARSILING RISE,127,MARSILING RISE,127 MARSILING RISE HDB-WOODLANDS SINGAPORE 730127,1.438119418,103.77946429999999
127,PASIR RIS ST 11,127,PASIR RIS STREET 11,127 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510127,1.3658931630000002,103.95522170000001
127,PENDING RD,127,PENDING ROAD,127 PENDING ROAD HDB-BUKIT PANJANG SINGAPORE 670127,1.376491643,103.7692827
127,POTONG PASIR AVE 1,127,POTONG PASIR AVENUE 1,127 POTONG PASIR AVENUE 1 HDB-POTONG PASIR SINGAPORE 350127,1.335034455,103.86550559999999
127,PUNGGOL FIELD WALK,127,PUNGGOL FIELD WALK,127 PUNGGOL FIELD WALK SINGAPORE 820127,1.3933043840000001,103.9121306
127,RIVERVALE ST,127,RIVERVALE STREET,127 RIVERVALE STREET RIVERVALE PLAINS SINGAPORE 540127,1.3905936030000001,103.9022135
127,SERANGOON NTH AVE 1,127,SERANGOON NORTH AVENUE 1,127 SERANGOON NORTH AVENUE 1 HDB-SERANGOON NORTH ESTATE SINGAPORE 550127,1.365628235,103.8718313
127,SIMEI ST 1,127,SIMEI STREET 1,127 SIMEI STREET 1 HDB-TAMPINES SINGAPORE 520127,1.346584244,103.95431640000001
127,TAMPINES ST 11,127,TAMPINES STREET 11,127 TAMPINES STREET 11 HDB-TAMPINES SINGAPORE 521127,1.345431635,103.9506476
127,YISHUN ST 11,127,YISHUN STREET 11,127 YISHUN STREET 11 HDB-YISHUN SINGAPORE 760127,1.4342089619999998,103.8309747
127A,KIM TIAN RD,127A,KIM TIAN ROAD,127A KIM TIAN ROAD KIM TIAN GREEN SINGAPORE 161127,1.281962435,103.82955909999998
127B,KIM TIAN RD,127B,KIM TIAN ROAD,127B KIM TIAN ROAD KIM TIAN GREEN SINGAPORE 162127,1.281855208,103.82997850000001
127C,KIM TIAN RD,127C,KIM TIAN ROAD,127C KIM TIAN ROAD KIM TIAN GREEN SINGAPORE 163127,1.281522804,103.8300358
127D,KIM TIAN RD,127D,KIM TIAN ROAD,127D KIM TIAN ROAD KIM TIAN GREEN SINGAPORE 164127,1.281119806,103.8299432
633B,SENJA RD,633B,SENJA ROAD,633B SENJA ROAD SENJA GREEN SINGAPORE 672633,1.385169707,103.75852909999999
128,ANG MO KIO AVE 3,128,ANG MO KIO AVENUE 3,128 ANG MO KIO AVENUE 3 HDB-ANG MO KIO SINGAPORE 560128,1.3708320280000001,103.843547
128,BEDOK RESERVOIR RD,128,BEDOK RESERVOIR ROAD,128 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470128,1.333346097,103.9113441
128,BEDOK NTH ST 2,128,BEDOK NORTH STREET 2,128 BEDOK NORTH STREET 2 HDB-BEDOK SINGAPORE 460128,1.327740236,103.93900570000001
128,BISHAN ST 12,128,BISHAN STREET 12,128 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570128,1.34608832,103.85046679999999
128,BT MERAH VIEW,128,BUKIT MERAH VIEW,128 BUKIT MERAH VIEW BUKIT MERAH VIEW SINGAPORE 150128,1.282646752,103.8233271
128,BT BATOK WEST AVE 6,128,BUKIT BATOK WEST AVENUE 6,128 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650128,1.351682724,103.7456046
128,CANBERRA ST,128,CANBERRA STREET,128 CANBERRA STREET EASTCROWN @ CANBERRA SINGAPORE 750128,1.44497584,103.8340095
128,GEYLANG EAST AVE 1,128,GEYLANG EAST AVENUE 1,128 GEYLANG EAST AVENUE 1 GEYLANG EAST GROVE SINGAPORE 380128,1.318309195,103.887754
128,KIM TIAN RD,128,KIM TIAN ROAD,128 KIM TIAN ROAD KIM TIAN VISTA SINGAPORE 160128,1.281524648,103.82905459999999
128,LOR 1 TOA PAYOH,128A,LORONG 1 TOA PAYOH,128A LORONG 1 TOA PAYOH MULTI STOREY CAR PARK SINGAPORE 311128,1.338216538,103.8440641
128,LOR AH SOO,128,LORONG AH SOO,128 LORONG AH SOO HDB-HOUGANG SINGAPORE 530128,1.351723552,103.88648719999999
128,MARSILING RISE,128,MARSILING RISE,128 MARSILING RISE HDB-WOODLANDS SINGAPORE 730128,1.437454883,103.77892729999999
128,PASIR RIS ST 11,128,PASIR RIS STREET 11,128 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510128,1.366072002,103.9556142
128,PENDING RD,128,PENDING ROAD,128 PENDING ROAD HDB-BUKIT PANJANG SINGAPORE 670128,1.3759951119999998,103.7697662
128,POTONG PASIR AVE 1,128,POTONG PASIR AVENUE 1,128 POTONG PASIR AVENUE 1 HDB-POTONG PASIR SINGAPORE 350128,1.334803977,103.8657878
128,PUNGGOL FIELD WALK,128,PUNGGOL FIELD WALK,128 PUNGGOL FIELD WALK MULTI STOREY CAR PARK SINGAPORE 820128,1.392932936,103.9125573
128,RIVERVALE ST,128,RIVERVALE STREET,128 RIVERVALE STREET RIVERVALE PLAINS SINGAPORE 540128,1.390490496,103.9026885
128,SIMEI ST 1,128,SIMEI STREET 1,128 SIMEI STREET 1 HDB-TAMPINES SINGAPORE 520128,1.346900721,103.95485579999999
128,YISHUN ST 11,128,YISHUN STREET 11,128 YISHUN STREET 11 HDB-YISHUN SINGAPORE 760128,1.4338779369999999,103.8313022
128A,BT MERAH VIEW,128A,BUKIT MERAH VIEW,128A BUKIT MERAH VIEW BUKIT MERAH VIEW SINGAPORE 151128,1.283290076,103.82360959999998
128A,CANBERRA ST,128A,CANBERRA STREET,128A CANBERRA STREET EASTCROWN @ CANBERRA SINGAPORE 751128,1.445722144,103.8332757
128A,LOR 1 TOA PAYOH,128A,LORONG 1 TOA PAYOH,128A LORONG 1 TOA PAYOH MULTI STOREY CAR PARK SINGAPORE 311128,1.338216538,103.8440641
128A,PUNGGOL FIELD WALK,128A,PUNGGOL FIELD WALK,128A PUNGGOL FIELD WALK HDB-PUNGGOL SINGAPORE 821128,1.393542263,103.9124285
128A,RIVERVALE ST,128A,RIVERVALE STREET,128A RIVERVALE STREET RIVERVALE PLAINS SINGAPORE 541128,1.390266086,103.9032546
128B,CANBERRA ST,128B,CANBERRA STREET,128B CANBERRA STREET EASTCROWN @ CANBERRA SINGAPORE 752128,1.445101212,103.8339221
128B,PUNGGOL FIELD WALK,128B,PUNGGOL FIELD WALK,128B PUNGGOL FIELD WALK HDB-PUNGGOL SINGAPORE 822128,1.392987926,103.91288309999999
128C,CANBERRA ST,128C,CANBERRA STREET,128C CANBERRA STREET EASTCROWN @ CANBERRA SINGAPORE 753128,1.444652917,103.83389670000001
128C,PUNGGOL FIELD WALK,128C,PUNGGOL FIELD WALK,128C PUNGGOL FIELD WALK HDB-PUNGGOL SINGAPORE 823128,1.3925491369999998,103.9125609
128D,PUNGGOL FIELD WALK,128D,PUNGGOL FIELD WALK,128D PUNGGOL FIELD WALK HDB-PUNGGOL SINGAPORE 824128,1.392967719,103.911962
129,ANG MO KIO AVE 3,129,ANG MO KIO AVENUE 3,129 ANG MO KIO AVENUE 3 YIO CHU KANG VILLE SINGAPORE 560129,1.369894989,103.84205899999999
129,BEDOK RESERVOIR RD,129,BEDOK RESERVOIR ROAD,129 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470129,1.334018667,103.9122389
633C,SENJA RD,633C,SENJA ROAD,633C SENJA ROAD SENJA GREEN SINGAPORE 673633,1.384734731,103.75921770000001
129,BEDOK NTH ST 2,129,BEDOK NORTH STREET 2,129 BEDOK NORTH STREET 2 HDB-BEDOK SINGAPORE 460129,1.3275544320000001,103.93803050000001
129,BISHAN ST 12,129,BISHAN STREET 12,129 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570129,1.3456922669999998,103.8503993
129,BT MERAH VIEW,129A,BUKIT MERAH VIEW,129A BUKIT MERAH VIEW MULTI STOREY CAR PARK SINGAPORE 151129,1.283503071,103.8233537
129,BT BATOK WEST AVE 6,129,BUKIT BATOK WEST AVENUE 6,129 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650129,1.3514297519999998,103.7460307
129,CANBERRA ST,129,CANBERRA STREET,129 CANBERRA STREET EASTCROWN @ CANBERRA SINGAPORE 750129,1.444625267,103.83272679999999
129,CLARENCE LANE,129A,CLARENCE LANE,129A CLARENCE LANE MULTI STOREY CAR PARK SINGAPORE 141129,1.292490722,103.8143054
129,EDGEDALE PLAINS,129,EDGEDALE PLAINS,129 EDGEDALE PLAINS SINGAPORE 820129,1.393162798,103.9103822
129,GEYLANG EAST AVE 2,129,GEYLANG EAST AVENUE 2,129 GEYLANG EAST AVENUE 2 GEYLANG EAST GROVE SINGAPORE 380129,1.316904786,103.88820809999999
